   33.97400       33.70700       33.72900       33.79500       34.12400    
   33.95100       34.11600       34.14500       34.15900       34.13100    
   34.10200       33.96900       33.95300       34.10600       34.10300    
   34.04900       33.99300       33.98400       33.97400       33.91100    
   33.92700       33.96900       33.96200       33.98600       33.97300    
   33.98900       33.93300       33.91500       33.83900       33.86500    
   33.94000       33.90600       33.91900       33.83900       33.97700    
   34.14500       34.15300       34.17800       34.16100       34.15700    
   34.30900       34.46900       34.51300       34.58800       34.51100    
   34.46200       34.39100       34.18000       34.21800       34.13700    
   34.16100       34.38900       34.44800       34.44800       34.48400    
   34.52400       34.51000       34.55700       34.55700       34.44600    
   34.36800       34.38600       34.48800       34.50300       34.52100    
   34.46400       34.26200       34.17800       34.21000       34.20500    
   34.12400       33.88600       33.86600       33.88200       34.15600    
   34.06600       34.16100       34.16900       34.22100       34.15000    
   34.12600       34.06600       34.04200       34.15200       34.15200    
   34.08000       34.03700       34.07200       34.02000       34.07300    
   33.98100       34.00500       33.99500       34.03500       33.99600    
   34.05000       33.98900       33.98800       33.92600       33.96300    
   34.00200       34.04500       33.93500       33.88800       34.08000    
   34.18400       34.17200       34.20700       34.16900       34.19400    
   34.31000       34.53200       34.58300       34.62000       34.55500    
   34.52400       34.41100       34.20400       34.21700       34.16800    
   34.20100       34.38800       34.49500       34.52000       34.56700    
   34.55600       34.54100       34.60100       34.60100       34.47200    
   34.36700       34.47200       34.53100       34.53900       34.57600    
   34.51000       34.25800       34.16300       34.24500       34.24600    
   34.18800       34.06000       33.91800       33.92300       34.18900    
   34.16100       34.21100       34.17500       34.26300       34.16900    
   34.14300       34.14900       34.06300       34.16500       34.17500    
   34.10200       34.06800       34.15900       34.08200       34.14400    
   34.05700       34.08600       34.05400       34.10800       34.02200    
   34.07600       34.04800       34.04300       34.01600       34.02600    
   34.06000       34.10300       33.93600       33.95000       34.16800    
   100.0000       34.18900       34.21300       34.19600       34.23000    
   34.31600       34.58000       34.60100       34.64200       34.58600    
   34.57600       34.43600       34.23900       34.22400       34.18700    
   34.22600       34.36600       34.53900       34.55600       34.62300    
   34.57800       34.59500       34.64000       34.64000       34.51900    
   34.38800       34.50600       34.57200       34.58900       34.59900    
   34.55400       34.30100       34.16300       34.23200       34.27300    
   34.15700       34.16000       33.96500       33.95500       34.22300    
   34.22600       34.23400       34.17500       34.29500       34.19500    
   34.18800       34.21400       34.13300       34.17000       34.17900    
   34.12900       34.11400       34.20900       34.15700       34.17400    
   34.12100       34.13100       34.10900       34.14000       34.05400    
   34.12200       34.12000       34.09300       34.06000       34.06200    
   34.10700       34.13700       33.93300       34.01300       34.20000    
   100.0000       34.18800       34.22300       34.23800       34.28100    
   34.34500       34.59900       34.63000       34.65000       34.62000    
   34.60400       34.47100       34.26800       34.24100       34.22700    
   34.24700       34.37500       34.54000       34.57000       34.65800    
   34.60600       34.62100       34.66800       34.66800       34.56800    
   34.48900       34.50200       34.61800       34.62300       34.61800    
   34.59700       34.35500       34.18400       34.26900       34.29800    
   34.17100       34.26300       34.01100       34.04000       34.32300    
   34.24700       34.24000       34.19100       34.30200       34.21100    
   34.23800       34.24900       34.20500       34.18200       34.18000    
   34.14800       34.12800       34.22100       34.22500       34.23900    
   34.18100       34.16900       34.14000       34.13600       34.08600    
   34.17000       34.17000       34.12700       34.10700       34.10600    
   34.15100       34.16300       100.0000       34.03800       34.23200    
   100.0000       34.21400       34.22800       34.26800       34.33500    
   34.43400       34.61700       34.65800       34.65500       34.65200    
   34.60600       34.50400       34.33100       34.27200       34.31500    
   34.32300       34.43600       34.49200       34.58600       34.65300    
   34.62500       34.64600       34.68000       34.68000       34.58800    
   34.53600       34.48600       34.64800       34.64600       34.63600    
   34.61300       34.39700       100.0000       34.30300       34.33000    
   34.22700       34.30700       34.04400       34.16400       34.35800    
   34.26600       34.25800       34.22000       34.27500       34.23700    
   34.31900       34.27300       34.24700       34.21700       34.19700    
   34.17200       34.14900       34.24000       34.25500       34.29800    
   34.20600       34.19700       34.16900       34.16600       34.13000    
   34.17700       34.20300       34.17000       34.14900       34.15500    
   34.21300       34.20300       100.0000       34.09900       100.0000    
   100.0000       34.25000       34.25400       34.29700       34.37600    
   34.47200       34.62500       34.67300       34.66600       34.67000    
   34.60800       34.51900       34.39500       34.32100       34.39500    
   34.35900       34.46700       34.46300       34.60300       34.63700    
   34.64300       34.65900       34.68900       34.68900       34.58700    
   34.53700       34.48000       34.66200       34.66900       34.62700    
   34.61600       34.38900       100.0000       34.34900       34.38500    
   34.31100       34.32600       34.08600       34.26400       34.36400    
   34.28600       34.33200       34.23400       34.29000       34.28300    
   34.37500       34.30100       34.27000       34.24600       34.21500    
   100.0000       34.16800       34.26300       34.27900       34.36400    
   34.24900       34.22200       34.21200       34.20300       34.16700    
   34.19100       34.25400       34.21400       34.19300       34.21300    
   34.25900       34.24300       100.0000       34.20300       100.0000    
   100.0000       34.29200       34.27500       34.31600       34.42200    
   34.49900       34.63000       34.67800       34.68200       34.67600    
   34.62100       34.53200       34.43200       34.37800       34.41600    
   100.0000       34.46000       34.47600       34.61500       34.62700    
   34.65800       34.66700       34.70200       34.70200       34.57500    
   34.53500       34.49400       34.67200       34.68500       34.63700    
   34.60800       34.39700       100.0000       34.39700       34.43800    
   34.39500       34.34000       34.14300       34.32400       34.36300    
   34.29800       34.34600       34.25800       34.32100       34.30300    
   34.40800       34.33700       34.31200       34.27700       34.24700    
   100.0000       34.21100       34.27600       34.31200       34.41600    
   34.32700       34.26500       34.25800       34.24100       34.21500    
   34.20500       34.29900       34.28400       34.24200       34.25800    
   34.29400       34.28100       100.0000       100.0000       100.0000    
   100.0000       34.31600       34.29200       34.33400       34.46900    
   34.52300       34.63600       34.68000       34.70800       34.68600    
   34.62900       34.54400       34.46100       34.42100       34.42200    
   100.0000       34.48600       34.50400       34.61800       34.63800    
   34.66800       34.67700       34.71000       34.71000       34.56500    
   34.53300       34.52200       34.68200       34.68100       34.65900    
   34.59800       34.41800       100.0000       34.43600       34.45200    
   34.43100       34.36000       34.22500       34.36600       34.37100    
   34.31800       34.34200       34.28300       34.34700       34.34000    
   34.44300       34.40400       34.37600       34.31000       34.29300    
   100.0000       100.0000       34.29900       34.35200       34.45000    
   34.37800       34.32000       34.30300       34.29100       34.25900    
   34.25200       100.0000       34.34900       34.29500       34.31200    
   34.33600       34.32200       100.0000       100.0000       100.0000    
   100.0000       34.32300       34.35700       34.36900       34.49800    
   34.53700       34.64300       34.67900       34.72800       34.69600    
   34.63900       34.56300       34.48500       34.47200       34.42800    
   100.0000       34.50600       34.53000       34.62000       34.65000    
   34.66800       34.68800       34.70900       34.70900       34.55200    
   34.53300       34.54700       34.68700       34.67100       34.66100    
   34.60000       34.42500       100.0000       34.46400       34.46100    
   100.0000       34.37700       34.27800       100.0000       34.39800    
   34.35400       34.36000       100.0000       34.37000       34.39800    
   34.44500       34.46900       34.43300       34.34800       34.37000    
   100.0000       100.0000       34.34100       34.38400       100.0000    
   34.41300       34.37200       34.34900       34.33600       34.31900    
   34.33700       100.0000       34.37800       34.35400       34.37000    
   34.37700       34.35600       100.0000       100.0000       100.0000    
   100.0000       34.34100       34.38600       34.38000       34.53200    
   34.55500       34.64400       34.68200       34.72800       34.70400    
   34.64500       34.58000       34.50100       34.50800       34.44400    
   100.0000       34.50500       34.53800       34.62500       34.66600    
   34.67800       34.69500       34.70300       34.70300       34.56300    
   34.55300       34.56500       34.69200       34.66500       34.65600    
   34.60600       34.42400       100.0000       34.48200       34.50000    
   100.0000       100.0000       34.29600       100.0000       34.41900    
   34.38500       34.38200       100.0000       34.41700       34.44000    
   34.44900       34.50700       34.48400       34.38900       34.42700    
   100.0000       100.0000       34.38900       34.44000       100.0000    
   34.43300       34.41900       34.40200       34.37800       34.34900    
   34.39800       100.0000       34.40500       34.38500       34.41100    
   34.40800       34.39500       100.0000       100.0000       100.0000    
   100.0000       34.36700       34.39200       34.40400       34.55500    
   34.56900       34.65000       34.68200       34.70700       34.70100    
   34.65500       34.59400       34.53100       34.53500       34.49500    
   100.0000       34.50700       34.56200       34.63500       34.67600    
   34.68900       34.70200       34.69600       34.69600       34.57900    
   34.57200       34.58000       34.69500       34.66500       34.65900    
   34.62100       34.42900       100.0000       34.48700       34.53100    
   100.0000       100.0000       34.30300       100.0000       34.43000    
   34.40600       34.42900       100.0000       34.45300       34.47900    
   34.46900       34.52300       34.51000       34.44800       34.44000    
   100.0000       100.0000       34.43100       34.46400       100.0000    
   34.45700       34.44400       34.44000       34.41500       34.37200    
   34.43200       100.0000       34.43200       34.41100       34.45100    
   34.43400       34.42500       100.0000       100.0000       100.0000    
   100.0000       34.38700       34.40000       34.43000       34.56200    
   34.57800       34.65600       34.67900       34.69600       34.70100    
   34.68200       34.60600       34.56000       34.54800       34.52000    
   100.0000       34.51000       34.57900       34.65100       34.67800    
   34.69200       34.70700       34.68700       34.68700       34.59300    
   34.58000       34.59500       34.69400       34.66500       34.66300    
   34.65600       100.0000       100.0000       34.48900       34.54900    
   100.0000       100.0000       100.0000       100.0000       34.44600    
   34.44100       34.47400       100.0000       34.46400       34.51700    
   34.50400       34.53400       34.52200       34.47600       34.46900    
   100.0000       100.0000       34.45500       34.46900       100.0000    
   100.0000       34.46000       34.46200       34.45200       34.39600    
   34.45300       100.0000       34.45700       34.43200       34.47600    
   34.46500       34.45000       100.0000       100.0000       100.0000    
   100.0000       34.40000       34.42700       34.44600       34.57100    
   34.60200       34.66800       34.67700       34.70100       34.70300    
   34.69100       34.61200       34.59000       34.56600       34.49500    
   100.0000       34.52100       34.58500       34.66400       34.68200    
   34.69200       34.70600       34.68400       34.68400       34.60000    
   34.58600       34.60600       34.68900       34.66800       34.66600    
   34.67600       100.0000       100.0000       34.49100       34.56000    
   100.0000       100.0000       100.0000       100.0000       34.46600    
   100.0000       100.0000       100.0000       34.47300       34.54400    
   34.53500       34.54700       34.54200       34.50400       34.49200    
   100.0000       100.0000       34.49500       34.49600       100.0000    
   100.0000       34.47400       34.47200       34.49100       34.42300    
   34.47600       100.0000       34.47400       34.45800       34.48900    
   34.49300       34.47800       100.0000       100.0000       100.0000    
   100.0000       34.41900       34.44600       34.46100       34.58200    
   34.62400       34.68600       34.67800       34.70300       34.70500    
   34.69400       34.61900       34.60100       34.58900       34.48700    
   100.0000       34.54500       34.59100       34.66000       34.68600    
   34.68500       34.70500       34.68500       34.68500       34.61400    
   34.59300       34.61500       34.68000       34.66900       34.66700    
   34.68100       100.0000       100.0000       34.49200       34.57700    
   100.0000       100.0000       100.0000       100.0000       34.48400    
   100.0000       100.0000       100.0000       34.49100       34.55900    
   34.55600       34.56500       34.56200       34.51900       34.52100    
   100.0000       100.0000       34.51200       34.51200       100.0000    
   100.0000       34.49700       34.48300       34.52000       100.0000    
   34.50100       100.0000       34.49300       34.48200       34.51000    
   34.50900       34.49000       100.0000       100.0000       100.0000    
   100.0000       34.46700       34.46500       34.47500       34.58800    
   100.0000       34.69600       34.68600       34.70600       34.70500    
   34.69000       34.62700       34.60800       34.60800       34.50200    
   100.0000       34.56600       34.59600       34.63300       34.68200    
   34.68100       34.70600       34.68200       34.68200       34.62300    
   34.60500       34.62000       34.67300       34.66900       34.66800    
   34.67600       100.0000       100.0000       100.0000       34.59800    
   100.0000       100.0000       100.0000       100.0000       34.50500    
   100.0000       100.0000       100.0000       34.51700       34.56400    
   34.56500       34.58200       34.57000       34.53500       34.55100    
   100.0000       100.0000       34.52500       34.54800       100.0000    
   100.0000       34.51600       34.49500       100.0000       100.0000    
   34.52200       100.0000       34.51200       34.50800       34.52800    
   34.52900       34.50200       100.0000       100.0000       100.0000    
   100.0000       34.51900       34.48000       34.50200       34.58400    
   100.0000       34.69400       34.70100       34.70800       34.70600    
   34.68700       34.63200       34.59900       34.62200       34.52900    
   100.0000       34.57400       34.60100       34.62400       34.66300    
   34.67700       34.70600       34.67600       34.67600       34.62800    
   34.61300       34.62200       34.66800       34.66700       34.66800    
   34.66100       100.0000       100.0000       100.0000       34.63000    
   100.0000       100.0000       100.0000       100.0000       34.52300    
   100.0000       100.0000       100.0000       34.54200       34.57100    
   34.57400       100.0000       34.57200       34.55900       34.56000    
   100.0000       100.0000       34.54000       34.57000       100.0000    
   100.0000       34.52400       34.52000       100.0000       100.0000    
   34.53300       100.0000       34.52700       100.0000       34.54900    
   34.54400       34.51600       100.0000       100.0000       100.0000    
   100.0000       34.54000       34.51300       34.53300       34.59500    
   100.0000       34.68900       34.70600       34.70900       34.70600    
   34.68100       34.63800       34.60300       34.64000       34.56100    
   100.0000       34.58000       34.60500       34.63200       34.65300    
   34.67400       34.70600       34.67300       34.67300       34.63200    
   34.62100       34.62700       34.66700       34.66600       34.66800    
   34.65200       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       34.54700    
   100.0000       100.0000       100.0000       34.56200       34.57300    
   34.57800       100.0000       34.56800       34.57600       34.57200    
   100.0000       100.0000       34.55100       34.58700       100.0000    
   100.0000       34.53500       34.54200       100.0000       100.0000    
   34.53900       100.0000       34.54300       100.0000       34.56600    
   34.57400       34.52800       100.0000       100.0000       100.0000    
   100.0000       34.55200       34.53200       34.55500       34.60000    
   100.0000       34.68200       34.70600       34.70800       34.70500    
   34.67600       34.64400       34.61400       34.64300       34.57500    
   100.0000       34.58900       34.60600       34.63800       34.65000    
   34.66900       34.70000       34.67000       34.67000       34.63600    
   34.62500       34.63200       34.66500       100.0000       34.66800    
   34.65300       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       34.56300    
   100.0000       100.0000       100.0000       34.57500       34.58800    
   34.57500       100.0000       34.57800       34.59000       34.58700    
   100.0000       100.0000       34.55500       34.59600       100.0000    
   100.0000       34.55400       34.55600       100.0000       100.0000    
   34.54800       100.0000       34.55300       100.0000       34.57600    
   34.59300       34.55400       100.0000       100.0000       100.0000    
   100.0000       34.55900       34.53900       34.57200       34.60300    
   100.0000       34.67700       34.70500       34.70800       34.70300    
   34.67500       34.65100       34.62500       34.63500       34.58400    
   100.0000       34.60700       34.60700       34.64000       34.65300    
   34.66100       34.68500       34.66800       34.66800       34.64100    
   100.0000       34.63600       34.66400       100.0000       100.0000    
   34.65800       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       34.59900       34.60300    
   34.58200       100.0000       34.58600       34.59300       34.59900    
   100.0000       100.0000       34.56900       34.60100       100.0000    
   100.0000       34.56600       34.56900       100.0000       100.0000    
   34.56500       100.0000       34.56700       100.0000       34.58000    
   34.60600       34.57500       100.0000       100.0000       100.0000    
   100.0000       34.56100       34.57700       34.58900       34.61700    
   100.0000       34.67400       34.70600       34.70700       34.69900    
   34.67200       34.65700       34.63400       34.62700       34.59000    
   100.0000       34.61500       34.61400       34.64100       34.66800    
   34.65700       34.68300       34.66500       34.66500       34.64300    
   100.0000       34.64400       34.66300       100.0000       100.0000    
   34.66000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       34.60800       34.62700    
   34.60100       100.0000       34.59200       34.59700       34.61000    
   100.0000       100.0000       34.58300       34.60700       100.0000    
   100.0000       34.57500       34.58400       100.0000       100.0000    
   34.57900       100.0000       34.57700       100.0000       34.58500    
   34.62200       34.59400       100.0000       100.0000       100.0000    
   100.0000       34.57000       34.59600       34.59900       34.62500    
   100.0000       34.67300       34.70600       34.70500       34.69400    
   34.67000       34.65500       34.63800       34.62400       34.60400    
   100.0000       34.61800       34.62100       34.64200       34.65400    
   34.65400       34.68500       34.66000       34.66000       34.64400    
   100.0000       34.65000       34.66300       100.0000       100.0000    
   34.66100       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       34.61300       34.63600    
   34.61500       100.0000       34.59900       34.60000       34.62000    
   100.0000       100.0000       34.59600       34.61300       100.0000    
   100.0000       34.58100       34.59200       100.0000       100.0000    
   34.59100       100.0000       34.58300       100.0000       34.59100    
   100.0000       34.61100       100.0000       100.0000       100.0000    
   100.0000       100.0000       34.60600       34.60200       34.62900    
   100.0000       34.67200       34.70300       34.69800       34.68700    
   34.66400       34.65100       34.64000       34.63300       34.62400    
   100.0000       34.62500       34.62700       34.64300       34.65200    
   34.64700       34.68000       34.65700       34.65700       34.64500    
   100.0000       34.65200       34.66300       100.0000       100.0000    
   34.66200       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       34.62000       34.63800    
   34.62100       100.0000       34.60700       34.60800       34.62900    
   100.0000       100.0000       34.61100       34.61800       100.0000    
   100.0000       34.59700       34.60300       100.0000       100.0000    
   34.60100       100.0000       100.0000       100.0000       100.0000    
   100.0000       34.61600       100.0000       100.0000       100.0000    
   100.0000       100.0000       34.62100       34.60900       100.0000    
   100.0000       34.67100       34.69500       34.69000       34.68100    
   34.65700       34.64700       34.64200       34.63800       100.0000    
   100.0000       34.63600       34.63200       34.64300       34.65600    
   34.64200       34.67400       34.65600       34.65600       34.64700    
   100.0000       34.65500       34.66300       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       34.62600       34.64000    
   34.62100       100.0000       34.61700       34.62400       34.63100    
   100.0000       100.0000       34.62200       34.62500       100.0000    
   100.0000       34.60600       34.61100       100.0000       100.0000    
   34.61500       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       34.62900       34.62300       100.0000    
   100.0000       34.66900       34.69000       34.68600       34.67700    
   34.65200       34.64300       34.64400       34.63900       100.0000    
   100.0000       34.63800       34.63500       34.64600       34.65100    
   34.63900       100.0000       34.65100       34.65100       34.64800    
   100.0000       34.65900       34.66200       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       34.63000       34.64400    
   34.62700       100.0000       34.62300       34.63300       34.63400    
   100.0000       100.0000       34.62800       34.62900       100.0000    
   100.0000       34.61100       34.61700       100.0000       100.0000    
   34.62600       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       34.63300       34.62900       100.0000    
   100.0000       34.66500       34.68600       34.68600       34.67300    
   34.64900       34.64200       100.0000       34.64200       100.0000    
   100.0000       34.63700       34.63500       34.65000       34.64300    
   34.63800       100.0000       34.64900       34.64900       34.65000    
   100.0000       100.0000       34.66200       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       34.63400       34.64600    
   34.63400       100.0000       34.63000       34.64100       34.63700    
   100.0000       100.0000       34.63000       34.63300       100.0000    
   100.0000       34.62300       34.62400       100.0000       100.0000    
   34.63300       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       34.63700       34.63500       100.0000    
   100.0000       34.66000       34.68300       34.68000       34.66800    
   34.64700       100.0000       100.0000       34.64600       100.0000    
   100.0000       34.63700       34.63500       34.65200       34.63100    
   34.63700       100.0000       34.64800       34.64800       34.65100    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       34.63600       34.64400    
   34.63900       100.0000       34.63800       34.64300       34.64100    
   100.0000       100.0000       34.63200       34.63700       100.0000    
   100.0000       100.0000       34.63000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       34.63900       34.64300       100.0000    
   100.0000       34.65800       34.68100       34.67500       34.66400    
   34.64700       100.0000       100.0000       34.64900       100.0000    
   100.0000       34.63700       34.63700       34.65200       100.0000    
   34.63700       100.0000       34.64700       34.64700       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       34.63800       34.64200    
   100.0000       100.0000       34.64000       34.64400       34.64300    
   100.0000       100.0000       34.63500       34.63900       100.0000    
   100.0000       100.0000       34.63400       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       34.64100       34.64700       100.0000    
   100.0000       34.65800       34.68000       100.0000       34.66200    
   34.64600       100.0000       100.0000       34.64800       100.0000    
   100.0000       34.63700       34.64100       34.65100       100.0000    
   34.63600       100.0000       34.64700       34.64700       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       34.64000       34.64100    
   100.0000       100.0000       100.0000       34.64400       34.64400    
   100.0000       100.0000       34.63700       34.64200       100.0000    
   100.0000       100.0000       34.63600       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       34.64400       34.64600       100.0000    
   100.0000       34.65700       100.0000       100.0000       34.66200    
   100.0000       100.0000       100.0000       34.64600       100.0000    
   100.0000       34.63900       34.64300       34.64800       100.0000    
   100.0000       100.0000       34.64700       34.64700       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       34.64200       34.64200    
   100.0000       100.0000       100.0000       34.64400       34.64400    
   100.0000       100.0000       34.64100       34.64300       100.0000    
   100.0000       100.0000       34.63600       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       34.64200       34.64500       100.0000    
   100.0000       100.0000       100.0000       100.0000       34.66100    
   100.0000       100.0000       100.0000       34.64300       100.0000    
   100.0000       34.64000       34.64200       34.64700       100.0000    
   100.0000       100.0000       34.64700       34.64700       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       34.64300       34.64300    
   100.0000       100.0000       100.0000       34.64400       34.64300    
   100.0000       100.0000       34.64300       34.64300       100.0000    
   100.0000       100.0000       34.63700       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       34.64100       34.64400       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       34.64200       100.0000    
   100.0000       34.64000       34.63900       34.64400       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       34.64300       34.64500    
   100.0000       100.0000       100.0000       34.64400       100.0000    
   100.0000       100.0000       34.64200       34.64300       100.0000    
   100.0000       100.0000       34.63800       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       34.64000       34.64100       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       34.64000       100.0000    
   100.0000       34.64000       34.63500       34.64000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       34.64200       34.64500    
   100.0000       100.0000       100.0000       34.64300       100.0000    
   100.0000       100.0000       34.64200       34.64300       100.0000    
   100.0000       100.0000       34.64000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       34.64100       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       34.63900       100.0000    
   100.0000       34.64000       100.0000       34.63600       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       34.64200       34.64400    
   100.0000       100.0000       100.0000       34.63900       100.0000    
   100.0000       100.0000       34.64200       100.0000       100.0000    
   100.0000       100.0000       34.64100       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
   100.0000       100.0000       100.0000       100.0000       100.0000    
